Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
426564,B000A7B5UM,A3F1G6UH4Y39X2,"Linda G. Shelnutt ""Mystery Novelist""",13,15,5,1219449600,"The Bursting Flavor and Healing Power of Blessedly Beautiful, Simple Salt Crystals","These crystals have the minerals intact, which is vital to the salt benefit and function.<br /><br />I don't know when or why purveyors of salt began removing the natural mineral content, but that action involved a frightening ignorance.<br /><br />For certain types of specific health issues (see below), the minerals in the sea salt crystals seem to work better for me in their crystalline (or coarse) form, than when I grind the salt, as I do for cooking or table usage salt.<br /><br />As others have noted, mineral-rich, coarse-sea-salt freshly grinded onto food is much crisper in its culinary effect, more satisfying to the taste buds, than pre-granulated, plain table salt (which has the minerals removed, minerals found naturally in sea salt and which enhance both health benefits and flavor bursts).<br /><br />Also, old style, granulated table salt has an added disadvantage from the fairly recent addition of a variety of anti-caking chemicals, some of which contain aluminum (silicoaluminate)... which I'm concerned may be a brain cell deteriorative, possibly at baseline cause for Alzheimer's.<br /><br />If I take a pinch of salt crystals (coarse sea salt contains crystals) 2 or sometimes 4 times per day, and place them in my mouth, moving them around to dissolve the salt in saliva on my teeth and gums, I find that both teeth and gums retain a much higher degree of health.  I had begun having minor tooth aches periodically, and this practice has alleviated that.<br /><br />As noted above, I'm 60-years-old; and with a debilitating liver ailment since I was 9, I find that when I have an attack of severe abdominal and back muscle cramps (which I get fairly frequently), a pinch of sea salt crystals in my mouth will stop those cramps.  In fact, when I take small amounts of sea salt crystals regularly enough, I don't get those cramps at all.  The cause and effect is immediate and direct, so I know this works for me.  From my experience, plain table salt, or even sea salt without the mineral content will not give this beneficial effect.  (I'm guessing it's the magnesium content which works here, though, it might be the wholeness of the natural balance of the particular mineral group within unadulterated salt).<br /><br />Of course, I also drink one, preferably two glasses of water along with the salt crystals, ingesting the water before, after, or both.<br /><br />I learned about the many benefits of sea salt crystals (with the natural mineral content not having been leached away in well meaning ignorance) from Dr. Batmanghelidj's book <a href=""http://www.amazon.com/gp/product/0970245823"">Obesity Cancer & Depression: Their Common Cause & Natural Cure</a>.  I recommend that book very highly and hope to be able to review it also.<br /><br />Dr Batman's books explain how, when, why, and how much water the body needs for optimum health, and sea salt crystals are a vital part of that program.<br /><br />Note that in this book he explains also how, when, and why a person can take too much salt and water. I suppose I'm ""lucky"" that I have a barometer for sea salt crystal needs.  When I'm not taking enough the cramps return.  During hot weather (or under other dehydrating conditions) when the body loses more salt and water, I have to increase the intake of both.<br /><br />As far as I recall, Dr. Batman hadn't mentioned the connection of sea salt to alleviate regular large muscle cramping.  That I discovered this on my own after I had been taking the sea salt regularly, due to reading Dr. Batman's book.<br /><br />Bless this man for standing up to so many medical fallacies which are literally creating diseases, then causing addiction to high cost medications which do NOT cure the ailment, but add several other ailments into a complex medical condition which piles prescriptions on top of prescriptions.<br /><br />My thanks to Amazon for providing a variety of excellent sea salt products in coarse, crystalline form.<br /><br />With Respect for the maverick M.D.'s who actually apply and teach true healing,<br /><br />Linda Shelnutt<br />Author of several books on KINDLE and Amazon Shorts"
540957,B005HGAUZM,A1F6BHEYB7R6R7,James Braley,1,3,3,1308182400,OK - just how enthusiastic can I be?,"A ""pretty good"" sampler. Wish people would package no more than two of the same coffees in each of these sampler packs.<br /><br />Addendum: Don't know if I was shipped the wrong thing or what. I surely received NO ""Limited Edition Print"" and didn't get the variety in the description. Too late now - done drunk it all. ""A fool and his money...."""
322930,B008UVGGI6,A24JK26NSBU48A,"Dee Long ""TheRightWriter""",0,0,4,1349913600,Mouthwatering Fruit Flavors,"Mike and Ike lovers have the chance to sample some exciting new fruit flavors in this special seasonal ""Mummy's Mix"" box, a combination of five fruit flavors in the same box - lemon, orange, grape, lime and raspberry. Fruit flavors are authentic with overall sweetness and just a touch of sourness to make your mouth water. Fresh and chewy. We would have rated this 5-stars but the fact that the box is not resealable is a negative factor. But then maybe you are supposed to finish off all 5 ounces while enjoying the movie with no need to seal the box closed again!"
526588,B007PA30TG,A3IAXS84XZ34GC,Carl,0,0,5,1299024000,Breakfast Blend Coffee,"Good Product.  For heavy coffee drinker it is a little expensive but well worth the price if you only dring 1 or 2 cups a day, Service from vendor was splendid."
551632,B000LQOJ6E,A2BV56GIOS2V9G,"Madeline Lamey ""Maddy""",5,5,5,1253923200,Amazingly Delicious,"Earl Grey was always my favorite...Originally a gift, I now search for this amazingly delicious black tea.  I've served it to friends and 100% have loved it.  If you like strong tea, don't miss this one! Oh, it smells as good as it tastes!"
210610,B000CQG8M6,A39KQ9BWEUCLK,Discerning Buyer,0,0,5,1304467200,First Time Tea Drinker,"I never drank tea before, then a friend bought me a Chai Tea latte.  I liked it.  I didn't know what brand would taste the most like what was bought from this coffee/tea stand.  I liked that Stash has a decaf, because I intended to have it as an evening drink so I went with that.<br /><br />Day one, I didn't steep it long, yet it tasted very strong.  I added skim milk as that is what I use, which did not help it along since it's not rich, also I added sugar as it's supposed to be a sweet drink.<br /><br />Day 2, I bought regular soy milk, no low fat or no vanilla soy since the tea has vanilla.  I didn't steep the tea as long, I used a bit more water, then added 1/4 of a cup of soy milk along with 2 good sized teaspoons of sugar.  It tasted perfect! I think I could probably reuse the tea bag today for my 3rd cup!<br /><br />Reviews can be off when people do not use a product properly, and maybe other users are used to a different brand, as I have seen other brands with different ingredients.  I'm happy with it, to where I don't feel the need anymore to try another tea, since at first, I thought I may have to.  I have a local store that sells items at a good price.  18 bags were $2.69, so I have no reason to buy it in bulk online.  I think I'd save 8 cents on a 3 month supply, then there's shipping."
375959,B0018CLLKC,AR953X2Q46NLH,Elise Liang,2,3,3,1294790400,Decent but not the best,PROS:<br />-Cats liked it<br />-Good ingredients<br />-small pellets so easy to eat with kittens or cats who have lost their teeth<br /><br />CONS:<br />- MUCH more expensive than the other brands per lb and also my cats needed to eat more of this than my Innova EVO which made it more expensive per meal<br />- Not as good of ingredients as EVO<br />- Very small pellets so the cats didnt even have to chew AT ALL meaning less jaw muscle workout.<br /><br />All in All: I would not purchase this again. I rather spend the money buying EVO until P&G changes their formula.
57949,B000AYDHTM,A1JWY18IISLJZA,doebtown,0,0,5,1351123200,My Vice,"Oh, boy. These cookies are TOO good. I cannot put them down.<br /><br />This order is a lot of them. But the sleeves are wrapped individually, so they can live in the garage and come up one at a time (so you don't look like a fiend)."
342861,B000ET4SM8,AGJSWLJFJMX8J,"tacomagl ""Karen""",0,0,5,1344297600,Great Buy!!,I bought this for my daughter who really wanted it.  She said it was a great buy.  It came in just a few days after purchase.  She was happy with it.  That's all I know.
153121,B00141WDXG,A2XKRR4W9OH4UV,"C. J. Thomas ""medical junkie""",3,4,5,1229040000,great for older dogs and she loves the taste,Great product our dog is loving a tasting treat that is good for her 14 year old bones
552730,B001E5DZIE,A3D165TX35GR0,S. Macnicoll,2,2,5,1214092800,Cascadian Farms Organic Chocolate Chip Bars- Heavenly!,There's nothing like having six boxes of these in your pantry! Chewy and good for people with food allergies! And they're organic!
476110,B001EQ4EHE,A1V0D7NYA47ODO,Martin Pollard,2,2,5,1310428800,A great and inexpensive alternative to products like Ensure and Boost,"I had bariatric surgery (the sleeve gastrectomy) a year ago, and due to my diabetes, part of the diet regimen was the Glucose Control version of Boost. Now, Boost is actually pretty tasty (even the sugar-free Glucose Control version), but it's also expensive, around $10 for a six-pack of 8-oz bottles (maybe a few dollars cheaper in certain spots). Clearly, a less expensive alternative was desired, if not to replace then at least supplement my use of Boost.<br /><br />Enter the No Sugar Added version of Carnation Instant Breakfast. It was originally a part of the liquid diet I was required to be on before and after the surgery, so I already knew it tasted good and was quite filling. Since I still use Boost, though, I wanted to save some money, so I continued to use it to ""boost"" my Boost supply. It's giving me the same (or similar) benefits as Boost, while costing a whole lot less (each canister has 12 servings, so 36 servings per three-pack, plus the cost of skim milk, equals saving a ton of money compared to Boost). Ordering it from Amazon has been beneficial as well, as it's almost impossible to find the NSA variety in stores, and even if you do it's usually the boxes of individual packets.<br /><br />In short, good value, good product, tastes great, quite filling. Recommended whole-heartedly."
485915,B003EMOEZI,A12XN4LOIAW3BP,Morris,0,1,5,1294012800,Haribo rocks,I ordered the five pound bag of Haribo Licorice Wheels as a gift for my sister for Christmas. She loved it! She is a licorice connoisseur and was thrilled when she took her first bite. The flavor is excellent and the texture is soft for easy chewing.
339195,B001VA8MT4,A2VM6C57UDC1JD,"Gladys M. Castleberry ""Tootiedoglady""",0,0,5,1265760000,"Nonn's Biscotti, Limone","Nonni's Biscotti, Limone, 8-Count Boxes (Pack of 12)<br /><br />In my opinion, ths is the best biscotti on the market today.  I usually eat at least two each morning with coffee - delicious!!  I also really like the original biscuit without the lemon flavoring."
544882,B000FFAK9G,A26A6F6M75AK3O,Loriann Ringgold,0,0,5,1240272000,Real Fruit Gummy Fruit Snacks,"These fruit snacks are really good. They are not tart and have the taste of the fruit as described. My husband really liked them as well as my friend, Kristin. I will be purchasing these again.<br />Loriann Ringgold"
246432,B002D4DY8G,AYNAH993VDECT,bsg2004,0,0,4,1260403200,Ideal use: compliment other coffees (for mix masters),"If you like to mix and match your coffee sources (all apologies to the coffee-purists out there), then this coffee's ideal use is to add flavor to your regular coffee. For example, if you are making unflavored coffee and want to give it some ""flavor"", adding a little bit (or more than a little bit depending on your preference) of this can add a different dimension to your otherwise regular coffee. With a smaller amount, this is more subtle, and not as over-powering for people who like some flavor, but not fully-flavored coffee. Similarly, you can add a little bit of this to decaf.<br /><br />As with all experiments, some mixes may turn out better than others..."
270037,B007JHXQQC,A2S3SVJY4ORFWF,Rich A.,2,3,5,1338163200,Insanely Good,"Never thought I'd love anything more than Vita Coco coconut water, but boy does this come a very, very close 2nd.  Coconut water, espresso and  milk with a tad of sweetness.<br /><br />Ordering it by the several case loads as it become available again."
51216,B005N7OI94,A2H88Z7L9DG764,overly nutty,0,0,5,1339027200,great treat,"I must say the first time I tried the Cherry vanilla Va-Voom. I was sitting on my bed, i was in a hum-drum mood. Once I popped this delectable morsel into my mouth, my senses awakened with interest and delight. It was soooo yummy, it claimed many descriptions as it slid down my throat, maple walnut ice cream, a buttery crisp muffin filled with nuts. I was in shock,then gratitude, I could only sigh and then, I started reading the bag, looking at nutrional facts, and getting familiar with my new addiction's package. I was heart broken to know the store that sold them to me had run out. Then I discovered them on Amazon.com (cheaper than my store). I realized it was meant to be and more importantly, to be shared.<a href=""http://www.amazon.com/gp/product/B003VQJTES"">Nutorious Nut Confections Cherry Vanilla Va-Voom, 8-Ounce Pouches (Pack of 3)</a>"
220766,B0059YB39O,A2Q6CCESMBXB2C,Antimattercrusader,1,1,5,1332633600,Amazing - Favorite Beef Jerky by Far,"Omg... this stuff is an orgasm in a bag. But seriously, this is by far my favorite Beef Jerky. Texture, salt level, and flavor are excellent and is a definition of what beef jerky should be. People can keep their soft ""Natural style"" stuff, I'll take this anyday."
206021,B000KPOMK4,A1GYEGLX3P2Y7P,Shala Kerrigan,1,1,5,1280448000,Classic,"I just asked my daughter, who is the hot sauce lover in the house, what her favorite hot sauce is. Hands down, this is it.<br />It's a classic addition to many recipes, and a wonderful condiment. The sharp vinegar/spicy taste is also a nice addition to homemade salad dressings and a little helps out marinades as well.<br />I'm a wimp when it comes to spicy foods, so I'll add a bit in when I'm cooking, then leave the bottle on the table for the spice addicts to add more to their tastes. In small amounts it adds nice flavor without being too much heat for me.<br /><br />My daughter likes it on ramen, with peanut butter on sandwiches, and wants to work with me on a Tabasco cookie recipe."
124383,B005ZBZM52,A33XZWSGPFE79O,gstone,1,1,4,1328227200,Not Bad,"The first thing I loved about this coffee was how quickly it was shipped and I loved the different type K-Cup. While I realize that some people were upset because it wasn't like the regular K-Cups...I actually like this style better. This style is more compact and much easier to store, once I opened one of the 3 bags, I just placed the open bag in a zip lock storage bag to maintain freshness. I hate bitter, strong, dark coffee and that is always my biggest fear when ordering an unknown. In my search for something that appeals to me I have found many that were too strong or too weak. At first taste, I thought OMG..this is the one!! Not too weak, not too strong and I could actually taste a nice flavor but about half way through the cup, I started to notice an aftertaste. So, while I won't have any problems drinking what I bought, I probably won't buy it again even though the price was awesome. I'll keep my fingers crossed that once I get used to it, I won't notice the aftertaste"
17981,B008ZRKZSM,A1SA4PF4AEYVNG,D. H. Winebrenner,1,1,5,1314489600,Great flavor & protein to add to your favorite drink,I add this to cookies & cream whey protein or chocolate or with banana to vanilla whey and make a great tasting drinkable drink.  Only drawback is the price and availability at a store near where I live.
478027,B004IGVP0Q,AL0U8OQPXMZ62,dspuhr,0,0,5,1350518400,One of my favorites,"I love the strong aroma of smoked applewood. I put it on everything! It's the perfect coarseness, and I like the fact that it has such a strong smokey aroma. If you're going for smoked salts, check this one out."
21461,B002QWP89S,A3APVUGVRJ7UOT,Kate,0,0,4,1275436800,Our three dogs are addicted to Greenies!,Our three dogs are addicted to Greenies. Even at one treat per day it has become an expensive habit but one we are willing to promote.  We were thrilled to find such a great price and free shipping!
213934,B000EPMP40,A2JB3YP3163L8D,Linda B. Abad,0,0,4,1323216000,La15cats - Midel Gluten Free Chocolate Sandwich Cookies,"I have been buying this cookies for a long time now, and enjoy them very much.  They taste great - as good as oreo cookies.  LOVE THEM, and will continue to buy them.  I recommend them highly to anyone who must eat Gluten-Free."
478018,B00112Z6G4,A3BSVEVBV9RZS2,Vegan Traveler,0,0,5,1302307200,Love this milk. Use if for traveling.,I prefer not to use containers that I can't recycle but sometimes you do what you can. These travel well and I prefer the taste over silk very vanilla. It seems a little less sweet. I don't drink them often so I'm not concerned with the sugar or calorie content.
356674,B0001OP02S,A3SYAXX59X6QPO,Kathleen M. Larkin,3,3,5,1257465600,Excellent Product & Service,"(This page isn't the one I ordered from ... it had about a dozen reviews!)<br /><br />I mention that because the other page had a number of customers complaining about the slow delivery service.  My order came from Carol Bond Health Foods (via AMAZON, of course) and was totally INSTANT!<br /><br />The ""juice"" is quite refreshing and I suppose it has benefits for the digestive system.  I bought it as an ingredient in a topical pain relief medicine and because I trust the recipe, I'm sure it'll be fine for that, too.  I just drink the rest!<br /><br />By the way, if anybody wants the recipe, it's free.  Just ask in the comments column for this review and we'll figure out a way."
355613,B002QWP8H0,ACTMZJ4EUOC65,"Teahouse Fox ""...and this is my favorite stor...",9,9,5,1298851200,Addictive to dogs,"It's got something in there that is like crack for dogs. I buy the largest size I can find. I like them better than rawhide, for what they do. Rawhide strips or bones, when the dog gets down to that last part are slimy unswallowable messes that I've had to reach in and remove from the dog's throat. Nylabones edibles gave the dog the runs. Pressed rawhide chunks did the same. Greenies don't affect his digestion at all, and he's crazy about them. He has destroyed a Kong or two in his time.<br /><br />I don't know how much is due to his genes or to the greenies, but my 12 year old dog has better teeth than many 5 year olds.<br /><br />Like any other edible chew treat, however, don't leave your dog unattended until he's finished it."
169771,B004JGQ16I,A2QNS95WGN35G9,Jason,1,2,5,1300924800,Hit the back button before it's too late...,"Seriously, walk away....<br /><br />These cookies are nothing short of amazing!<br /><br />I don't really eat cookies, and if I did eat a cookie, It wouldn't be an oreo (not really a fan).<br /><br />However, I was offered the chance to try out these cookies, and WOW...<br /><br />At first I didn't know what to expect, I figured I'd eat a cookie or two, and move on (and let someone else eat the cookies).<br /><br />Sadly... that wasn't the case!<br /><br />I ate one cookie, (OMG) the taste was extravagant... creamy, tasty, smooth, and just so wonderful...<br /><br />Shortly after I realized I just finished off an entire row, panic set it (there were only 4-5 more rows left), I ate a few more (self control flies out the window when eating something oh so nice, especially when combined with a coffee)...<br /><br />Luckily I was saved, some friends were coming over and I was able to shove the box in their faces and they helped me out...<br /><br />I think the box lasted all of an hour, and it was all I could do to not run out and get more!<br /><br />These cookies are fantastic, once you start you won't stop.<br /><br />Bottom Line:  Fantastic cookie, great taste, nothing like an Oreo.<br /><br />Tip: Eat the cookie upside down, tastes much better (don't ask why!)<br /><br />Con:  50 some calories a cookie (I find this out AFTER finishing off the box!)  OH well, you live and you learn :P"
48390,B006H34CUS,A2XUSVBW4SY16P,Britt,0,0,4,1344211200,Absolutely delicious,I absolutely love banana nut bread but I rarely get the chance to make it not to mention all of the needless calories that go into homemade banana nut bread. This is only a fraction of the calories not to mention it tastes just like banana nut bread! It's a great snack on the go.
422794,B001BM4NAE,A27RA84D66WW8A,GREGG,0,0,5,1335744000,YUM.  A chip that tastes good and has all natural ingredients,"Love, love, love these chips.  They taste so good baked in the oven with cheese.  I am glad I bought the case.  I thought it would take the family a while to go through them but we have already gone through 4 bags.  When my parents babysit it is the first item they take out of the cabinets to snack on while reading.  Great product at an amazing price."
396366,B002RZAQ1E,A2U1GH207731QV,LaFae,0,0,5,1328313600,Moist and Dense,"This is just what I was looking for, a moist and dense cake with just the right amount of pumpkin and spice flavors.  Pricy on Amazon, but seasonal and not available elsewhere.  I am going to try some of the pumpkin bread recipes at Libbys.com instead."
272988,B007PA33NY,A1VMCXFQ83ZSMD,LLT0525,0,0,5,1350604800,Great price.,This is my husband's favorite so the price was great for 50 K-Cup.  It gets expensive otherwise and who can keep running back to the store each time.  Great Deal!
12828,B001EO62BM,A3KO0JEF9R74FD,Ramona,0,0,1,1331596800,Bland,I tried to use these dried morels as a substitute for fresh morels in a chicken dish and they were lacking in flavor. Morels should perfume a dish and these mushrooms did nothing when rehydrated.
69882,B000KOWJQE,A2HEWUNEOH7U1J,J. Lee,1,1,3,1207440000,spoonful becomes more,"I have used Nutural sweet for years until they took it off the market and I have had to go to using Equal packets and I really liked it with one packet of sweet and low its like using regular sugar. I ran out and they ran out of the packets here on Amazon, so I gave this a try and I will  have to wait on getting the packets in the box, for this runs out much to fast and you find yourself using more than a teaspoon. I still like Equal, just not the powder spoonfuls."
182355,B008RWUKXK,A2VHCA21QKNEKE,"M. Bruner ""&#34;Deltareviewer&#34; Real Page ...",0,0,5,1322611200,Best Ever,"I wasn't sure how this wold taste since it seemed to be so ""healthy"" but it was awesome.  I ate it several ways - alone, with my morning yogurt, on my salad and in my smoothie - in every way it was delicious. Worth the price and good for you too."
11725,B000O3HWN6,A2VB6JBTLMB9YC,"Janssen ""mom of 3""",4,33,1,1228867200,causes cancer,There is a warning for this package that it has things in it that cause cancel!!!  Why would you put cancer in your food?
499487,B000CQID6U,A1ZRASE8GO7Z3Q,Sarah,0,0,5,1308873600,Great quality tea,"The tea was great. It was used by my husband and mom, and tasted by me :o) It goes great with fresh mint thrown in with the brew!"
461737,B00445JYTA,A2ITMK0DPPWKFW,Amazonwoman,0,0,5,1318982400,The best tasting alternative to peanut butter -- maybe even better than peanut butter!,"I have two older kids that used to love peanut butter.  One actually ate peanut butter 2 or 3 times a day.  That was their main staple.  But then I had a third child who was severely allergic to peanuts & nuts.  I tried all the other peanut replacement products out there and they were terrible.  The Soy Nut butter tasted awful and was very gritty.  But then we found Sunbutter.  Oh my gosh!!! It tastes better than peanut butter and has the same consistency and health benefits of peanut butter.  My two older kids easily switched to Sunbutter and love it.  We use both the creamy and crunchy versions -- both excellent.<br /><br />In addition, I use Sunbutter to make cookies (peanut butter cookies made with Sunbutter) and Chinese Sesame Noodles -- without the sesame oil and seeds (my daughter is also allergic to sesame) and use Sunbutter.  It is excellent!  I love, love, love this product.  I love the fact it needs no refrigeration and is nutritious."
203082,B002OFZMPW,A1MLQY4WBCWD31,Eddie Lee,2,2,3,1309392000,Great product but the subscription ships old products.,"I love this beef jerky and so I looked everywhere for it, and had trouble finding it readily. So when I found this product on subscription on Amazon, I was more than thrilled to subscribe. That was two months ago. I've now cancelled my subscription. Why you ask? The unopened packages of the beef jerky were hard as a rock and were tasteless as a result. I don't know what Amazon does to receive the jerkys so cheap thereby giving the customers the 15% discount, but I'd rather pay more and get them off retail and enjoy every piece.. I am very disappointed at the result and won't re-subscribe again."
535232,B0002YX8QC,A3JTJ1VIEF6ISR,D. Wayson,30,34,1,1266710400,Not a good fence charger.,"I purchased this charger and it was delivered as advertised.  Placed it in the daylight for three days as directed and set it up on our corral fence.  Unfortunately, from the very first time it was turned on the charger did not work correctly.  A call to the company yielded two solutions.  (1) Place it in the sun for three more days or (2) Send it in for repair.  Instead, I chose option (3) Send it back to Amazon.com (which was done in fine fashion, thank you) and purchase a Zareba LIS3B which has worked and is still working perfectly.  I would not recommend the Fi-Shock SS-440."
31716,B0089X1L8U,A2XGKV67C4CJQN,Brian Keaveney,0,0,1,1331596800,Simply Not Good,I may not be an avid tea drinker but I could not stomach the taste of this. I am used to regular green tea or english breakfast. The taste of this brand was terrible
363161,B000LKWXMM,A31L1IZ94UJBQM,mk,2,4,5,1234224000,Great cookie,"These have a great flavor, stronger than some other brands and they are crispy without being too hard."
68855,B000H7ELTM,A6YEAHCVOHKWM,Toothslueth,0,0,5,1339977600,Awesome!  Simply the berry best,"I have ordered these twice and my kids love these.  Definitely more cost effective than purchasing them at the store.  Great quality, love that they are on subscribe and save.  We use them in granola, yogurt, oatmeal, trail mix and even eat a handful of them plain.  We have yet to use them in pancakes and muffins, but they really are good!"
45579,B0041NYV8E,A28FJ93TJSSQS4,LMS,0,0,3,1332288000,Just ok,"This drink had a strong taste of ginger and a little bit of honey and lemon.  I found the ginger was almost over powering.  This was mostly ok, I would drink it if someone gave it to me but I don't think I would bother to purchase it.  You could probably get the same effect with lemon zinger tea, a little bit of real honey and some dry ginger powder and it would cost a fraction of the price of this."
444733,B001HTR646,AV5K2XL3D6PL1,K. Royalty,0,4,3,1299542400,Ticked...,"Just bought this a month ago, and it was 10 bucks more.<br /><br />Ten bucks!<br /><br />Oh well, won't be buying it from amazon again..."
357907,B002G55SRM,A3VHTQ525WITAD,"Juan P. Lopez ""Maverik""",1,1,5,1291680000,great product,My son is allergic to gluten and he is very picky eater.  He will eat his hot dogs with this buns!!!!
441758,B004E4HUMY,A2MA4ATED1B1GB,"LLM ""dagoodnurse""",0,0,4,1327104000,"Light and refreshing, not too sweet","I took away one star because I have never been a fan of plain sweet tea. I have always felt that tea needs a bit of lemon, or some other background flavor.  However, I did enjoy the beverage I made with this. The liquid that comes out needs little agitation. I used a 2 second shot, feel free to use more. I liked this, and plan to get more."
531200,B000EA3PEO,A28G9MKIHREX2C,Joy2U,3,3,5,1290297600,Great Apricots!,"These are really delicious apricots for a great price.  If you're allergic to sulphur dioxide or just want natural foods, you'll be very happy with these!"
341670,B001RVFEP2,A1TZB6PA2EZOY4,"Tracy A. Altman ""Evidence Soup & Ugly Research""",1,2,5,1240963200,"Finally, the perfect snack!","Finally! I can indulge in a crunchy, tasty snack that I won't regret an hour later. My favorite is the sea salt and vinegar flavor -- not too much vinegar, and just the right amount of salt. (The plain Pop Chips are solid, too.) These chips are unbelievably light. They give me the same satisfaction as munching on popcorn, but with less guilt and hassle."
177229,B0030VJ8E0,A2HTY2NPARONVH,C. Jones,0,0,5,1346371200,Yummy & easy,My baby loves these. & we can bring them anywhere since they're not glass and we don't need anything since he can just suck on it as is. & have to love the fact it's organic.
409234,B000O2CBHO,A2PV432DURKFQ1,"E. Wilson ""just a girl""",0,0,5,1215820800,Smitty LOVES it!,Excellent cat food!  No grains.  Great taste.  My cat who turns his nose up to even fresh cooked meats loves it!
105716,B003L8VGFQ,A3TGR14AGWREDD,"Karen J. O'neill ""kjoinc2""",3,3,5,1321228800,GREAT SALSA,"I love this salsa because it is natural and not too tomato based.  Some salsas are made with tomato sauce like base. This is diced tomatoes, onion, pepper.  It is salty which I love.  I have only had the mild.  My store has discontinued it.  I am bummed.  Love it."
134584,B003E728CE,A2LFUTFQ05MD1A,HatesMalls,0,0,5,1337558400,Great Product!,"We have had a number of cats with medical problems and tried any number of ways to get pills into them.  Pill Pockets are by far the easiest method.<br /><br />Most of our animals have considered Pill Pockets as ""treats"" and readily eaten them.  Our current feline gets three pockets in the morning and three in the evening, so we go through a lot.<br /><br />One suggestion:  if your smaller pet needs to take many meds, buy the pockets designed for capsuls for dogs.  Product pricing seems to be related to the number of ""doses"", rather than the weight.  I believe the small package for cats is 1.6 oz and costs only a few $ less than this 6.6 oz package. If you go through the pockets like we do, the savings are substantial.  We simply tear off a piece of the larger pocket and wrap it around the pill.  It takes 15 seconds.<br /><br />Another suggestion is to get a selection of flavors.  Our cat goes through periods where certain flavors are unacceptable, so it is good to alternate and have backups.<br /><br />If you are really desperate, you can always use human meat baby food.  We haven't seen a cat yet that would't take that.<br /><br />Summary:  A much better way to give your pet meds than a pill shooter."
248,B007TFONH0,A10IFYN5U6X20R,onemagoo,0,0,5,1350172800,Best way to buy kcups,"Once you've tried some random sampler packs (and now are overloaded with decafs,extra bolds, or teas), this is a great way to get exactly the brands or style that you want.  Received the order in a couple of days and was exactly what I ordered.  This was my second order and I'll be ordering this item again."
33126,B000SATIZA,A3BO94K2GRWF8I,E. Gray,0,0,5,1292803200,Very pleased!,"I just wanted to say I was very pleasantly surprised to receive this tea in such a huge bag!  The tea is so yummy.  I just pour boiling water over a few petals from the kettle and let steep 5 mins.  Sometimes I add a spoon of sugar but most of the time just drink it without.  When the tea is ready to drink, all the petals sink to the bottom and I don't bother removing them till after I've drank the tea.  I am hooked!  Love it!"
326255,B005HV7TEC,A2LBDDKZ0ISPQU,Laura,1,1,3,1347494400,not cost effective,"I ordered this becuse I was running out of room in the fridge.  For $9.00, its the size of a Coke bottle.  Hardly worth the convenience."
232708,B000E243R0,A1ONCPHCQIWQN7,Georgia D. Simms,0,0,5,1171065600,Protein chips,I love the taste of the protein chips and the high quality ingredients that were used.  It's the perfect way to get protein and fiber at the same time.  The chips arrived very quickly and in perfect condition.  I highly recommend this product.
61972,B000CQG8K8,A12FCKJY9CGVYL,"L. FRIEDHOFF ""Cheerful spirit""",0,0,5,1308614400,Summertime,"This makes the best iced tea ever.And in the winter I can drink a cup hot and remember that summer is not ""that"" far off.In Momtana, in the winter, we appreciate any thing that reminds us of summer."
137984,B003K2J3P8,A258FXO3O8EQQE,Roberta A. Ryherd,20,20,5,1239408000,Best fondant!,Satin Ice is the best tasting fondant I can find on the market.  It's a little more sticky than other types of fondant but you can keep it from sticking to your hands by rubbing some crisco on your hands before working with the fondant.
195061,B00083BJFE,A3KUC5K5VSJNU9,"Grranimal ""Fuerkraft""",2,2,2,1199145600,It's says it's 20% Kona and 80% (MJB barf ground?),"That's what it tastes like, too.  Just get the medium roast 100% Kona pods from them, it's fantastic.  This is junk tho, IMHO. Don't know why they did it, there's Hawaiian non-Kona coffee that tastes good.  What you wanted was the larger <a href=""http://www.amazon.com/gp/product/B0007SN8JA"">100% Kona variety pack version</a> of this from Aloha Coffee Co. which costs about $39 + S&H.  Still a bargain compared to Starpucky's at about $0.75/cup.  Also look at the <a href=""http://www.amazon.com/gp/product/B0007YHARK"">100% Kona Medium roast pods</a> which are totally delic. and comes in 1-cup and <a href=""http://www.amazon.com/gp/product/B0002ZBKZW"">2-cup pod</a> sizes."
367542,B003B3OOPA,A1X5E11UND3CD4,Jeri Holder,3,3,5,1346112000,The Best stuff YET!,"Edit Below<br />I got this on sale and am new to this. I have been reading about the uses and was ready to try it.  The first thing I did was try it on my hair. I can't remember if I left a review on the other Coconut oil I bought but I have hair past my waist and I was in my pool on a hot day and when I finally got out I was exhausted.  I wanted to rest before I showered and passed out. I went to sleep with all of that chlorine in my hair and my hair was a dull, brittle feeling. I had just received the oil 2 days before. So I rubbed it through my hair. My hair seemed to be bright and soft. It even looked a little more blond. I have been cutting up veggies and spraying the oil on them while cooking. I bought the ""Misto"" and filled it with the Coconut oil. But the best thing so far...Is toast with the oil on it. There are so many benefits of the Oil and it is delicious.<br />***Here is the EDIT***9-5-12<br />I found a new delicious way to use this. You know the Olive oil bread dipping with garlic? Well, I made spaghetti and I put my seasonings and started to put my olive oil in my round dishes and right then I stopped. I put 2 tbsp of EVOO and 3 tbsp of Coconut oil the grated the garlic and added my Parmesan cheese. OMG, it was so wonderful.<br />Thanks to all of you who inspired me to start using this stuff."
